"File";"Precision";"Recall";"F1"
"TUW-141065-ref3";"83,33";"55,56";"55,56"
"TUW-141065-ref4";"80,00";"40,00";"40,00"
"TUW-141065-ref5";"83,33";"74,07";"66,67"
"TUW-141065-ref6";"100,00";"88,89";"88,89"
"TUW-141065-ref7";"80,00";"57,14";"57,14"
"TUW-141065-ref8";"87,50";"77,78";"70,00"
"TUW-141065-ref9";"100,00";"66,67";"66,67"
"TUW-141065-ref10";"50,00";"33,33";"28,57"
"TUW-141065-ref11";"33,33";"20,00";"16,67"
"TUW-141065-ref12";"68,75";"61,11";"55,00"
"TUW-141065-ref13";"76,67";"52,78";"51,85"
"TUW-141065-ref14";"83,33";"55,56";"55,56"
"TUW-141121-ref1";"100,00";"80,00";"80,00"
"TUW-141121-ref2";"57,14";"44,44";"40,00"
"TUW-141121-ref3";"83,33";"71,43";"71,43"
"TUW-141121-ref4";"33,33";"20,00";"18,18"
"TUW-141121-ref5";"33,33";"25,00";"25,00"
"TUW-141121-ref6";"33,33";"12,50";"12,50"
"TUW-141140-ref1";"83,33";"50,00";"50,00"
"TUW-141140-ref3";"66,67";"44,44";"44,44"
"TUW-141140-ref4";"60,00";"50,00";"42,86"
"TUW-141140-ref6";"60,00";"43,33";"39,29"
"TUW-141140-ref7";"40,00";"25,00";"25,00"
"TUW-141140-ref8";"60,00";"37,50";"37,50"
"TUW-141336-ref1";"100,00";"87,50";"87,50"
"TUW-141336-ref2";"100,00";"77,78";"77,78"
"TUW-141336-ref3";"85,71";"60,00";"60,00"
"TUW-141336-ref4";"75,00";"60,00";"54,55"
"TUW-141336-ref5";"50,00";"37,50";"33,33"
"TUW-141336-ref6";"85,71";"75,00";"75,00"
"TUW-141336-ref7";"85,71";"75,00";"75,00"
"TUW-141336-ref8";"75,00";"33,33";"33,33"
"TUW-141336-ref9";"75,00";"50,00";"50,00"
"TUW-141336-ref10";"71,43";"55,56";"50,00"
"TUW-141336-ref11";"100,00";"87,50";"87,50"
"TUW-141336-ref12";"62,50";"62,50";"50,00"
"TUW-141336-ref13";"60,00";"50,00";"42,86"
"TUW-141336-ref14";"100,00";"77,78";"77,78"
"TUW-141618-ref1";"60,00";"42,86";"42,86"
"TUW-141618-ref2";"60,00";"37,50";"37,50"
"TUW-141618-ref3";"62,50";"50,00";"50,00"
"TUW-141618-ref4";"100,00";"83,33";"83,33"
"TUW-141618-ref5";"83,33";"62,50";"62,50"
"TUW-141618-ref6";"77,50";"56,57";"56,46"
"TUW-141618-ref7";"60,00";"37,50";"37,50"
"TUW-141618-ref8";"80,00";"66,67";"66,67"
"TUW-141618-ref9";"88,89";"80,00";"80,00"
"TUW-141618-ref10";"65,00";"47,62";"46,94"
"TUW-141618-ref11";"88,89";"80,00";"80,00"
"TUW-141618-ref12";"66,67";"66,67";"57,14"
"TUW-141618-ref13";"75,00";"50,00";"50,00"
"TUW-141618-ref14";"88,89";"80,00";"80,00"
"TUW-141618-ref15";"80,00";"66,67";"66,67"
"TUW-141618-ref16";"71,43";"50,00";"50,00"
"TUW-141618-ref17";"42,86";"33,33";"30,00"
"TUW-141618-ref18";"42,86";"33,33";"30,00"
"TUW-141618-ref19";"44,00";"37,50";"37,04"
"TUW-141618-ref20";"20,00";"12,50";"12,50"
"TUW-141618-ref21";"60,00";"50,00";"50,00"
"TUW-141618-ref22";"25,00";"16,67";"16,67"
"TUW-141618-ref23";"62,50";"50,00";"45,45"
"TUW-141618-ref24";"80,00";"66,67";"66,67"
"TUW-141618-ref25";"80,00";"66,67";"66,67"
"TUW-141618-ref26";"75,00";"60,00";"60,00"
"TUW-141618-ref27";"66,67";"50,00";"50,00"
"TUW-141618-ref28";"57,14";"50,00";"44,44"
"TUW-141618-ref29";"25,00";"16,67";"14,29"
"TUW-141618-ref30";"41,67";"27,78";"25,00"
"TUW-141618-ref31";"60,00";"50,00";"50,00"
"TUW-141618-ref32";"75,00";"60,00";"60,00"
"TUW-141618-ref33";"75,00";"60,00";"60,00"
"TUW-141618-ref34";"33,33";"12,50";"12,50"
"TUW-141618-ref35";"25,00";"20,00";"16,67"
"TUW-141618-ref36";"40,00";"33,33";"33,33"
"TUW-141618-ref37";"71,43";"50,00";"50,00"
"TUW-141758-ref1";"53,33";"50,00";"40,00"
"TUW-141758-ref2";"78,57";"75,00";"70,83"
"TUW-141758-ref3";"66,67";"66,67";"60,00"
"TUW-141758-ref4";"50,00";"37,50";"33,33"
"TUW-141758-ref5";"50,00";"37,50";"33,33"
"TUW-141758-ref6";"71,43";"62,50";"62,50"
"TUW-141758-ref7";"60,00";"60,00";"54,55"
"TUW-141758-ref8";"77,78";"70,00";"70,00"
"TUW-141758-ref10";"77,78";"70,00";"70,00"
"TUW-141758-ref11";"71,43";"55,56";"55,56"
"TUW-141758-ref12";"41,67";"42,86";"29,63"
"TUW-141758-ref13";"50,00";"20,00";"18,18"
"TUW-141758-ref14";"77,78";"70,00";"70,00"
"TUW-141758-ref15";"60,00";"42,86";"42,86"
"TUW-141758-ref16";"77,78";"70,00";"70,00"
"TUW-141758-ref17";"80,95";"66,67";"64,44"
"TUW-141758-ref18";"33,33";"22,22";"18,00"
"TUW-141758-ref19";"50,00";"42,86";"38,10"
"TUW-141758-ref20";"40,00";"18,18";"18,18"
"TUW-141758-ref21";"37,50";"33,33";"27,78"
"TUW-141758-ref22";"62,50";"50,00";"45,45"
"TUW-141758-ref23";"25,00";"10,00";"10,00"
"TUW-141758-ref24";"85,19";"80,00";"78,00"
"TUW-141758-ref25";"77,78";"70,00";"70,00"
"TUW-141758-ref26";"58,33";"50,00";"45,83"
"TUW-141758-ref27";"73,33";"50,00";"47,50"
"TUW-141758-ref28";"33,33";"12,50";"12,50"
"TUW-141758-ref29";"50,00";"42,86";"37,50"
"TUW-141758-ref30";"66,67";"60,00";"60,00"
"TUW-141758-ref31";"33,33";"12,50";"12,50"
"TUW-141758-ref32";"77,78";"70,00";"70,00"
"TUW-141758-ref33";"60,00";"50,00";"50,00"
"TUW-141758-ref34";"25,00";"10,00";"9,09"
"TUW-141758-ref35";"33,33";"12,50";"12,50"
"TUW-141758-ref36";"33,33";"12,50";"12,50"
"TUW-141758-ref37";"50,00";"25,00";"25,00"
"TUW-141758-ref38";"20,00";"12,50";"11,11"
"TUW-141758-ref39";"0,00";"0,00";"0,00"
"TUW-141758-ref40";"71,43";"55,56";"55,56"
"TUW-141758-ref41";"58,33";"50,00";"43,64"
"TUW-141758-ref42";"33,33";"12,50";"12,50"
"TUW-141758-ref43";"20,00";"12,50";"11,11"
"TUW-141758-ref46";"50,00";"40,00";"36,36"
"TUW-141758-ref47";"40,00";"28,57";"28,57"
"TUW-141758-ref48";"25,00";"12,50";"11,11"
"TUW-168482-ref1";"88,89";"80,00";"72,73"
"TUW-168482-ref2";"66,67";"40,00";"36,36"
"TUW-168482-ref3";"83,33";"45,45";"45,45"
"TUW-168482-ref4";"83,33";"50,00";"50,00"
"TUW-168482-ref5";"75,00";"60,00";"54,55"
"TUW-168482-ref6";"85,71";"60,00";"60,00"
"TUW-168482-ref8";"40,00";"25,00";"22,22"
"TUW-168482-ref9";"60,00";"42,86";"42,86"
"TUW-168482-ref10";"33,33";"12,50";"12,50"
"TUW-168482-ref11";"75,00";"60,00";"60,00"
"TUW-168482-ref12";"71,43";"55,56";"50,00"
"TUW-168482-ref14";"62,50";"50,00";"45,45"
"TUW-168482-ref15";"40,00";"22,22";"20,00"
"TUW-168482-ref16";"66,67";"40,00";"36,36"
"TUW-168482-ref17";"40,00";"33,33";"28,57"
"TUW-168482-ref18";"40,00";"25,00";"22,22"
"TUW-168482-ref19";"60,00";"37,50";"37,50"
"TUW-168482-ref23";"71,43";"46,67";"48,00"
"TUW-168482-ref24";"62,50";"50,00";"45,45"
"TUW-168482-ref25";"66,67";"57,14";"57,14"
"TUW-168482-ref26";"66,67";"40,00";"40,00"
"TUW-169511-ref1";"100,00";"77,78";"77,78"
"TUW-169511-ref2";"83,33";"55,56";"55,56"
"TUW-169511-ref3";"75,00";"37,50";"37,50"
"TUW-169511-ref4";"100,00";"77,78";"77,78"
"TUW-169511-ref5";"100,00";"90,00";"90,00"
"TUW-169511-ref6";"92,86";"72,22";"72,22"
"TUW-172697-ref1";"66,67";"66,67";"57,14"
"TUW-172697-ref2";"85,71";"75,00";"75,00"
"TUW-172697-ref3";"57,14";"40,00";"36,36"
"TUW-174216-ref1";"80,00";"50,00";"50,00"
"TUW-174216-ref7";"14,29";"16,67";"12,50"
"TUW-174216-ref9";"0,00";"0,00";"0,00"
"TUW-174216-ref14";"25,00";"16,67";"14,29"
"TUW-174216-ref15";"20,00";"16,67";"14,29"
"TUW-174216-ref16";"33,33";"16,67";"14,29"
"TUW-174216-ref17";"66,67";"55,56";"48,00"
"TUW-174216-ref18";"85,71";"68,75";"70,83"
"TUW-174216-ref20";"40,00";"40,00";"33,33"
"TUW-174216-ref22";"16,67";"14,29";"12,50"
"TUW-174216-ref26";"0,00";"0,00";"0,00"
"TUW-175428-ref1";"75,00";"50,00";"50,00"
"TUW-175428-ref2";"72,22";"63,33";"64,00"
"TUW-175428-ref3";"25,00";"16,67";"16,67"
"TUW-175428-ref4";"88,89";"80,00";"80,00"
"TUW-175428-ref5";"66,67";"60,00";"60,00"
"TUW-175428-ref6";"50,00";"30,00";"30,00"
"TUW-175428-ref7";"33,33";"11,11";"11,11"
"TUW-175428-ref9";"88,89";"80,00";"80,00"
"TUW-175428-ref10";"88,89";"80,00";"80,00"
"TUW-175428-ref11";"53,33";"38,10";"38,10"
"TUW-175428-ref13";"40,00";"22,22";"20,00"
"TUW-175428-ref15";"62,50";"50,00";"45,45"
"TUW-175428-ref16";"33,33";"14,29";"14,29"
"TUW-175428-ref17";"59,38";"47,50";"43,18"
"TUW-175428-ref18";"40,00";"25,00";"25,00"
"TUW-175428-ref19";"80,00";"66,67";"66,67"
