"File";"Precision";"Recall";"F1"
"TUW-191715-ref1";"50,00";"22,22";"22,22"
"TUW-191715-ref2";"100,00";"66,67";"66,67"
"TUW-191715-ref4";"33,33";"12,50";"12,50"
"TUW-191715-ref5";"33,33";"12,50";"12,50"
"TUW-191715-ref6";"66,67";"50,00";"46,67"
"TUW-191715-ref8";"25,00";"10,00";"9,09"
"TUW-191715-ref9";"33,33";"10,00";"10,00"
"TUW-191715-ref10";"75,00";"37,50";"37,50"
"TUW-191715-ref11";"50,00";"25,00";"25,00"
"TUW-191715-ref13";"0,00";"0,00";"0,00"
"TUW-191715-ref14";"75,00";"33,33";"33,33"
"TUW-191715-ref15";"66,67";"33,33";"33,33"
"TUW-191715-ref16";"75,00";"42,86";"42,86"
"TUW-191715-ref17";"25,00";"14,29";"12,50"
"TUW-191715-ref18";"50,00";"25,00";"25,00"
"TUW-191715-ref19";"85,71";"75,00";"75,00"
"TUW-191715-ref20";"33,33";"16,67";"14,29"
"TUW-191715-ref21";"33,33";"12,50";"12,50"
"TUW-191715-ref22";"75,00";"37,50";"37,50"
"TUW-191715-ref23";"75,00";"37,50";"37,50"
"TUW-191715-ref24";"75,00";"37,50";"37,50"
"TUW-191715-ref25";"75,00";"37,50";"37,50"
"TUW-191715-ref26";"0,00";"0,00";"0,00"
"TUW-191715-ref27";"33,33";"16,67";"16,67"
"TUW-191715-ref29";"75,00";"33,33";"33,33"
"TUW-191715-ref31";"33,33";"12,50";"12,50"
"TUW-191715-ref33";"50,00";"28,57";"28,57"
"TUW-191977-ref1";"100,00";"71,43";"71,43"
"TUW-191977-ref2";"100,00";"71,43";"71,43"
"TUW-191977-ref3";"60,00";"38,10";"40,00"
"TUW-191977-ref4";"33,33";"14,29";"14,29"
"TUW-191977-ref5";"100,00";"90,00";"90,00"
"TUW-191977-ref6";"100,00";"90,00";"90,00"
"TUW-192724-ref1";"56,25";"42,86";"34,29"
"TUW-192724-ref2";"83,33";"71,43";"62,50"
"TUW-192724-ref3";"80,00";"57,14";"50,00"
"TUW-192724-ref4";"80,00";"66,67";"57,14"
"TUW-192724-ref5";"66,67";"50,00";"44,44"
"TUW-192724-ref6";"75,00";"42,86";"37,50"
"TUW-192724-ref7";"100,00";"87,50";"87,50"
"TUW-192724-ref8";"60,00";"50,00";"42,86"
"TUW-192724-ref9";"83,33";"71,43";"71,43"
"TUW-192724-ref10";"83,33";"66,67";"66,67"
"TUW-192724-ref11";"57,14";"44,44";"40,00"
"TUW-192724-ref12";"83,33";"62,50";"62,50"
"TUW-192724-ref13";"80,00";"57,14";"50,00"
"TUW-192724-ref14";"80,00";"57,14";"50,00"
"TUW-192724-ref15";"100,00";"83,33";"83,33"
"TUW-192724-ref16";"62,50";"50,00";"38,10"
"TUW-194085-ref1";"40,00";"28,57";"25,00"
"TUW-194085-ref2";"66,67";"57,14";"50,00"
"TUW-194085-ref3";"60,00";"42,86";"37,50"
"TUW-194085-ref4";"87,50";"77,78";"77,78"
"TUW-194085-ref5";"88,89";"80,00";"80,00"
"TUW-194085-ref6";"94,44";"85,00";"85,00"
"TUW-194085-ref7";"88,89";"80,00";"80,00"
"TUW-194085-ref8";"75,00";"50,00";"50,00"
"TUW-194085-ref9";"94,44";"85,00";"85,00"
"TUW-194085-ref10";"92,86";"81,25";"81,25"
"TUW-194085-ref11";"60,00";"50,00";"42,86"
"TUW-194085-ref12";"88,89";"80,00";"80,00"
"TUW-194085-ref13";"88,89";"80,00";"80,00"
"TUW-194085-ref14";"60,00";"50,00";"42,86"
"TUW-194085-ref15";"94,44";"85,00";"85,00"
"TUW-194085-ref16";"88,89";"80,00";"80,00"
"TUW-194085-ref17";"93,75";"83,33";"83,33"
"TUW-194085-ref18";"75,00";"50,00";"50,00"
"TUW-194561-ref10";"87,50";"77,78";"77,78"
"TUW-194561-ref11";"88,89";"80,00";"80,00"
"TUW-194561-ref12";"77,78";"63,64";"58,33"
"TUW-194561-ref13";"77,78";"70,00";"63,64"
"TUW-194561-ref14";"83,33";"71,43";"71,43"
"TUW-194561-ref15";"87,50";"77,78";"77,78"
"TUW-194561-ref16";"88,89";"80,00";"80,00"
"TUW-194561-ref17";"75,00";"60,00";"60,00"
"TUW-194561-ref18";"71,43";"62,50";"62,50"
"TUW-194561-ref19";"75,00";"60,00";"60,00"
"TUW-194561-ref20";"83,33";"71,43";"71,43"
"TUW-194561-ref21";"77,78";"63,64";"58,33"
"TUW-194561-ref22";"85,71";"60,00";"60,00"
"TUW-194660-ref5";"13,33";"28,57";"13,64"
"TUW-197422-ref2";"16,67";"5,56";"5,71"
"TUW-197422-ref3";"0,00";"0,00";"0,00"
"TUW-197422-ref4";"50,00";"40,00";"40,00"
"TUW-197422-ref23";"16,67";"20,00";"12,50"
"TUW-197422-ref24";"33,33";"33,33";"25,00"
"TUW-197422-ref26";"58,33";"58,33";"52,50"
"TUW-197852-ref6";"54,00";"60,00";"50,65"
"TUW-197852-ref7";"85,71";"75,00";"75,00"
"TUW-198400-ref1";"33,33";"11,11";"11,11"
"TUW-198400-ref2";"0,00";"0,00";"0,00"
"TUW-198400-ref3";"33,33";"16,67";"14,29"
"TUW-198400-ref11";"33,33";"16,67";"16,67"
"TUW-198400-ref13";"33,33";"16,67";"14,29"
"TUW-198400-ref14";"33,33";"16,67";"16,67"
"TUW-198400-ref17";"33,33";"20,00";"20,00"
"TUW-198400-ref19";"33,33";"20,00";"16,67"
"TUW-198400-ref20";"50,00";"11,11";"11,11"
"TUW-198400-ref22";"33,33";"16,67";"16,67"
"TUW-198401-ref4";"50,00";"20,00";"20,00"
"TUW-198401-ref5";"80,00";"57,14";"57,14"
"TUW-198401-ref6";"60,00";"50,00";"42,86"
"TUW-198405-ref1";"100,00";"83,33";"83,33"
"TUW-198405-ref2";"100,00";"90,00";"90,00"
"TUW-198405-ref3";"100,00";"87,50";"87,50"
"TUW-198405-ref4";"57,14";"57,14";"44,44"
"TUW-198405-ref5";"62,50";"55,56";"50,00"
"TUW-198405-ref6";"100,00";"90,00";"90,00"
"TUW-198408-ref13";"71,43";"50,00";"50,00"
"TUW-198408-ref14";"88,89";"80,00";"80,00"
"TUW-198408-ref15";"83,33";"71,43";"71,43"
"TUW-198408-ref16";"71,43";"50,00";"50,00"
"TUW-198408-ref17";"87,50";"77,78";"77,78"
"TUW-198408-ref18";"75,00";"60,00";"60,00"
"TUW-198408-ref19";"87,50";"77,78";"77,78"
"TUW-198408-ref20";"57,14";"40,00";"40,00"
"TUW-198408-ref21";"0,00";"0,00";"0,00"
"TUW-200745-ref1";"50,00";"28,57";"28,57"
"TUW-200745-ref2";"50,00";"28,57";"28,57"
"TUW-200745-ref3";"60,00";"37,50";"37,50"
"TUW-200745-ref4";"88,89";"80,00";"80,00"
"TUW-200745-ref5";"71,43";"50,00";"50,00"
"TUW-200745-ref6";"87,50";"63,64";"63,64"
"TUW-200745-ref7";"50,00";"25,00";"25,00"
"TUW-200745-ref8";"87,50";"77,78";"77,78"
"TUW-200745-ref9";"60,00";"50,00";"42,86"
"TUW-200745-ref10";"71,43";"45,45";"45,45"
"TUW-200745-ref11";"40,00";"28,57";"25,00"
"TUW-200745-ref12";"88,89";"72,73";"72,73"
"TUW-200745-ref13";"80,00";"57,14";"57,14"
"TUW-200745-ref14";"60,00";"42,86";"37,50"
"TUW-200745-ref15";"60,00";"50,00";"42,86"
"TUW-200745-ref16";"60,00";"42,86";"37,50"
"TUW-200748-ref1";"87,50";"70,00";"70,00"
"TUW-200748-ref2";"87,50";"70,00";"70,00"
"TUW-200748-ref3";"87,50";"70,00";"70,00"
"TUW-200748-ref4";"85,71";"66,67";"66,67"
"TUW-200748-ref5";"87,50";"77,78";"77,78"
"TUW-200748-ref6";"80,00";"50,00";"50,00"
"TUW-200748-ref7";"87,50";"77,78";"77,78"
"TUW-200748-ref8";"88,89";"66,67";"66,67"
"TUW-200748-ref9";"87,50";"77,78";"77,78"
"TUW-200748-ref10";"90,63";"73,33";"72,86"
"TUW-200748-ref25";"80,56";"56,41";"56,04"
"TUW-200748-ref26";"75,00";"59,26";"58,73"
"TUW-200748-ref27";"25,00";"25,00";"20,00"
"TUW-200748-ref28";"71,43";"62,50";"62,50"
"TUW-200748-ref29";"50,00";"37,50";"37,50"
"TUW-200748-ref30";"66,67";"57,14";"57,14"
"TUW-200748-ref31";"33,33";"22,22";"22,22"
"TUW-200748-ref32";"60,71";"54,17";"47,62"
"TUW-200748-ref33";"77,78";"58,33";"58,33"
"TUW-200748-ref34";"75,00";"60,00";"60,00"
"TUW-200948-ref1";"100,00";"88,89";"88,89"
"TUW-200948-ref2";"100,00";"90,00";"90,00"
"TUW-200948-ref3";"100,00";"87,50";"87,50"
"TUW-200948-ref4";"80,00";"66,67";"57,14"
"TUW-200948-ref5";"100,00";"50,00";"50,00"
"TUW-200948-ref6";"100,00";"88,89";"88,89"
"TUW-200948-ref7";"80,00";"66,67";"57,14"
"TUW-200948-ref8";"83,33";"62,50";"62,50"
"TUW-200948-ref9";"50,00";"40,00";"33,33"
"TUW-200948-ref10";"100,00";"88,89";"88,89"
"TUW-200948-ref11";"100,00";"90,00";"90,00"
"TUW-200948-ref12";"62,50";"45,45";"41,67"
"TUW-200948-ref13";"80,00";"80,00";"72,73"
"TUW-200948-ref14";"100,00";"90,00";"90,00"
"TUW-200948-ref15";"100,00";"90,00";"90,00"
"TUW-200948-ref16";"100,00";"85,71";"85,71"
"TUW-200948-ref17";"75,00";"60,00";"50,00"
"TUW-200950-ref1";"100,00";"66,67";"66,67"
"TUW-200950-ref2";"100,00";"88,89";"88,89"
"TUW-200950-ref3";"100,00";"88,89";"88,89"
"TUW-200950-ref4";"85,71";"75,00";"75,00"
"TUW-200950-ref5";"100,00";"88,89";"88,89"
"TUW-200950-ref6";"85,71";"75,00";"75,00"
"TUW-200950-ref7";"85,71";"66,67";"66,67"
"TUW-200950-ref8";"90,00";"75,00";"75,00"
"TUW-200950-ref9";"100,00";"88,89";"88,89"
"TUW-200950-ref10";"80,00";"66,67";"57,14"
"TUW-200950-ref11";"60,00";"50,00";"42,86"
"TUW-200950-ref12";"60,00";"50,00";"42,86"
"TUW-200950-ref13";"100,00";"88,89";"88,89"
"TUW-200950-ref14";"100,00";"83,33";"83,33"
"TUW-200950-ref15";"100,00";"88,89";"88,89"
"TUW-200950-ref16";"88,89";"66,67";"66,67"
"TUW-200950-ref17";"60,00";"42,86";"37,50"
"TUW-200950-ref18";"100,00";"88,89";"88,89"
"TUW-200950-ref19";"100,00";"83,33";"83,33"
"TUW-200950-ref20";"100,00";"88,89";"88,89"
"TUW-200950-ref21";"100,00";"88,89";"88,89"
"TUW-200950-ref22";"88,89";"80,00";"80,00"
"TUW-200950-ref23";"77,78";"58,33";"58,33"
"TUW-200959-ref10";"77,78";"70,00";"70,00"
"TUW-200959-ref11";"75,00";"60,00";"60,00"
"TUW-200959-ref12";"87,50";"77,78";"77,78"
"TUW-200959-ref13";"40,00";"28,57";"25,00"
"TUW-200959-ref14";"83,33";"62,50";"62,50"
"TUW-200959-ref15";"60,00";"50,00";"42,86"
"TUW-200959-ref16";"85,71";"75,00";"75,00"
"TUW-200959-ref17";"88,89";"80,00";"80,00"
"TUW-200959-ref18";"88,89";"80,00";"80,00"
"TUW-200959-ref19";"40,00";"28,57";"28,57"
"TUW-200959-ref20";"87,50";"77,78";"77,78"
"TUW-200959-ref21";"83,33";"71,43";"71,43"
"TUW-200959-ref22";"88,89";"80,00";"80,00"
"TUW-200959-ref23";"71,43";"62,50";"62,50"
"TUW-200959-ref24";"62,50";"55,56";"45,45"
"TUW-200959-ref25";"77,78";"70,00";"63,64"
"TUW-200959-ref26";"40,00";"28,57";"25,00"
"TUW-200959-ref27";"85,71";"75,00";"75,00"
"TUW-201066-ref1";"100,00";"90,00";"90,00"
"TUW-201066-ref2";"88,89";"72,73";"66,67"
"TUW-201066-ref3";"100,00";"77,78";"77,78"
"TUW-201066-ref4";"100,00";"90,00";"90,00"
"TUW-201160-ref1";"83,33";"83,33";"71,43"
"TUW-201160-ref2";"66,67";"50,00";"44,44"
"TUW-201160-ref3";"100,00";"90,00";"90,00"
"TUW-201160-ref4";"94,44";"85,00";"85,00"
"TUW-201160-ref5";"100,00";"88,89";"88,89"
"TUW-201160-ref6";"100,00";"90,00";"90,00"
"TUW-201160-ref7";"100,00";"90,00";"90,00"
"TUW-201167-ref1";"85,71";"60,00";"60,00"
"TUW-201167-ref2";"100,00";"90,00";"90,00"
"TUW-201167-ref3";"88,89";"80,00";"72,73"
"TUW-201167-ref4";"88,89";"80,00";"72,73"
"TUW-201167-ref5";"88,89";"80,00";"72,73"
"TUW-201167-ref6";"100,00";"77,78";"77,78"
"TUW-201821-ref10";"88,89";"80,00";"80,00"
"TUW-201821-ref11";"88,89";"80,00";"80,00"
"TUW-201821-ref12";"80,00";"66,67";"66,67"
"TUW-201821-ref13";"71,43";"62,50";"62,50"
"TUW-201821-ref14";"71,43";"62,50";"62,50"
"TUW-201821-ref15";"87,50";"70,00";"70,00"
"TUW-201821-ref16";"50,00";"40,00";"33,33"
"TUW-201821-ref17";"88,89";"80,00";"80,00"
"TUW-201821-ref18";"71,43";"62,50";"62,50"
"TUW-201821-ref19";"71,43";"62,50";"62,50"
"TUW-201821-ref20";"88,89";"80,00";"80,00"
"TUW-201821-ref21";"71,43";"62,50";"62,50"
"TUW-201821-ref22";"71,43";"62,50";"62,50"
"TUW-201821-ref23";"83,33";"71,43";"71,43"
"TUW-201821-ref24";"71,43";"62,50";"62,50"
"TUW-202034-ref2";"75,00";"33,33";"33,33"
"TUW-202034-ref3";"60,00";"42,86";"42,86"
"TUW-202034-ref4";"75,00";"33,33";"33,33"
"TUW-202034-ref5";"85,71";"60,00";"60,00"
"TUW-202034-ref6";"33,33";"16,67";"14,29"
"TUW-202034-ref7";"75,00";"33,33";"33,33"
"TUW-202034-ref8";"25,00";"14,29";"12,50"
"TUW-202034-ref9";"83,33";"55,56";"55,56"
"TUW-202034-ref10";"83,33";"62,50";"62,50"
"TUW-202034-ref11";"33,33";"10,00";"10,00"
"TUW-202034-ref12";"33,33";"10,00";"10,00"
"TUW-202034-ref13";"33,33";"11,11";"11,11"
"TUW-202034-ref14";"60,00";"42,86";"37,50"
"TUW-202034-ref16";"33,33";"11,11";"11,11"
"TUW-202034-ref17";"33,33";"16,67";"16,67"
"TUW-202034-ref19";"75,00";"27,27";"27,27"
"TUW-202824-ref1";"50,00";"13,33";"12,73"
"TUW-202824-ref2";"33,33";"12,50";"12,50"
"TUW-203924-ref1";"80,00";"44,44";"44,44"
"TUW-203924-ref4";"0,00";"0,00";"0,00"
"TUW-203924-ref7";"60,00";"33,33";"33,33"
"TUW-203924-ref11";"57,14";"44,44";"40,00"
"TUW-203924-ref12";"75,00";"50,00";"50,00"
"TUW-203924-ref13";"71,43";"51,39";"46,67"
"TUW-203924-ref16";"60,00";"37,50";"37,50"
"TUW-203924-ref17";"33,33";"25,00";"20,00"
"TUW-203924-ref18";"33,33";"14,29";"12,50"
"TUW-203924-ref19";"25,00";"25,00";"20,00"
"TUW-203924-ref20";"33,33";"11,11";"11,11"
"TUW-203924-ref21";"0,00";"0,00";"0,00"
"TUW-203924-ref22";"57,14";"44,44";"44,44"
"TUW-205557-ref1";"100,00";"71,43";"71,43"
"TUW-205933-ref1";"66,67";"57,14";"50,00"
"TUW-205933-ref2";"100,00";"75,00";"75,00"
"TUW-205933-ref3";"85,71";"60,00";"54,55"
"TUW-205933-ref4";"66,67";"66,67";"50,00"
"TUW-205933-ref5";"100,00";"88,89";"88,89"
"TUW-205933-ref6";"100,00";"75,00";"75,00"
"TUW-205933-ref8";"80,00";"50,00";"50,00"
"TUW-205933-ref9";"40,00";"40,00";"28,57"
"TUW-205933-ref10";"50,00";"40,00";"28,57"
"TUW-205933-ref11";"50,00";"33,33";"28,57"
"TUW-205933-ref12";"33,33";"40,00";"25,00"
"TUW-213513-ref1";"60,00";"42,86";"37,50"
"TUW-213513-ref2";"100,00";"88,89";"88,89"
"TUW-216744-ref1";"75,00";"66,67";"66,67"
"TUW-216744-ref2";"87,50";"77,78";"77,78"
"TUW-216744-ref3";"87,50";"77,78";"77,78"
"TUW-216744-ref4";"66,67";"66,67";"60,00"
"TUW-216744-ref5";"75,00";"66,67";"66,67"
"TUW-216744-ref6";"80,00";"66,67";"66,67"
"TUW-216744-ref7";"87,50";"77,78";"77,78"
"TUW-216744-ref8";"85,71";"75,00";"75,00"
"TUW-216744-ref9";"87,50";"77,78";"77,78"
"TUW-216744-ref10";"87,50";"77,78";"77,78"
"TUW-216744-ref11";"89,06";"79,37";"79,26"
"TUW-216744-ref12";"87,50";"77,78";"77,78"
"TUW-216744-ref13";"50,00";"40,00";"28,57"
"TUW-216744-ref14";"85,71";"75,00";"75,00"
"TUW-216744-ref15";"75,00";"66,67";"66,67"
"TUW-216744-ref16";"57,14";"57,14";"50,00"
"TUW-216744-ref17";"75,00";"66,67";"66,67"
"TUW-216744-ref18";"75,00";"60,00";"60,00"
"TUW-217690-ref1";"100,00";"83,33";"83,33"
"TUW-217690-ref2";"100,00";"77,78";"77,78"
"TUW-217971-ref1";"75,00";"42,86";"42,86"
"TUW-217971-ref2";"50,00";"42,86";"37,50"
"TUW-217971-ref3";"83,33";"71,43";"62,50"
"TUW-217971-ref4";"83,33";"71,43";"62,50"
"TUW-217971-ref5";"85,71";"75,00";"66,67"
"TUW-217971-ref6";"100,00";"85,71";"85,71"
"TUW-217971-ref7";"100,00";"77,78";"77,78"
"TUW-217971-ref8";"100,00";"88,89";"88,89"
"TUW-217971-ref9";"50,00";"42,86";"37,50"
"TUW-217971-ref10";"100,00";"87,50";"87,50"
"TUW-221215-ref1";"100,00";"70,00";"70,00"
"TUW-221215-ref2";"50,00";"10,00";"10,00"
"TUW-221215-ref8";"66,67";"18,75";"20,83"
"TUW-221215-ref9";"66,67";"50,00";"50,00"
"TUW-221215-ref10";"66,67";"44,44";"44,44"
"TUW-221215-ref14";"33,33";"10,00";"10,00"
"TUW-221215-ref15";"33,33";"10,00";"10,00"
"TUW-221215-ref16";"85,71";"60,00";"60,00"
"TUW-221215-ref17";"33,33";"14,29";"14,29"
"TUW-221215-ref19";"83,33";"50,00";"50,00"
"TUW-221215-ref22";"75,00";"50,00";"50,00"
"TUW-221215-ref25";"33,33";"12,50";"12,50"
"TUW-221215-ref26";"33,33";"10,00";"10,00"
"TUW-221215-ref28";"33,33";"11,11";"11,11"
"TUW-221215-ref33";"33,33";"10,00";"10,00"
"TUW-221215-ref35";"33,33";"10,00";"10,00"
"TUW-221215-ref37";"75,00";"25,00";"26,67"
"TUW-221215-ref38";"33,33";"14,29";"14,29"
"TUW-221215-ref42";"50,00";"18,75";"20,83"
"TUW-221215-ref43";"0,00";"0,00";"0,00"
"TUW-221215-ref44";"75,00";"30,00";"30,00"
"TUW-223973-ref10";"70,00";"63,64";"58,33"
"TUW-223973-ref11";"88,89";"80,00";"80,00"
"TUW-223973-ref12";"83,33";"71,43";"71,43"
"TUW-223973-ref13";"85,71";"75,00";"75,00"
"TUW-223973-ref14";"70,00";"63,64";"58,33"
"TUW-223973-ref15";"70,00";"77,78";"63,64"
"TUW-223973-ref16";"33,33";"20,00";"16,67"
"TUW-223973-ref17";"25,00";"20,00";"16,67"
"TUW-223973-ref18";"88,89";"80,00";"80,00"
"TUW-223973-ref19";"50,00";"40,00";"33,33"
"TUW-223973-ref20";"83,33";"71,43";"71,43"
"TUW-223973-ref21";"77,78";"58,33";"58,33"
"TUW-223973-ref22";"85,71";"75,00";"75,00"
"TUW-223973-ref23";"87,50";"63,64";"63,64"
"TUW-225252-ref1";"100,00";"80,00";"80,00"
"TUW-225252-ref2";"100,00";"87,50";"87,50"
"TUW-225252-ref3";"100,00";"88,89";"88,89"
"TUW-225252-ref4";"77,78";"63,64";"58,33"
"TUW-225252-ref5";"88,89";"80,00";"72,73"
"TUW-225252-ref6";"100,00";"87,50";"87,50"
"TUW-226000-ref10";"87,50";"77,78";"77,78"
"TUW-226000-ref11";"83,33";"62,50";"62,50"
"TUW-226000-ref12";"33,33";"17,86";"16,07"
"TUW-226000-ref13";"40,00";"25,00";"22,22"
"TUW-226000-ref14";"50,00";"28,57";"28,57"
"TUW-226016-ref6";"1,85";"7,14";"2,27"
"TUW-226016-ref10";"25,00";"25,00";"20,00"
"TUW-226016-ref17";"71,43";"62,50";"55,56"
"TUW-226016-ref19";"40,00";"50,00";"36,73"
"TUW-228620-ref3";"33,33";"16,67";"14,29"
"TUW-228620-ref4";"55,00";"25,00";"25,00"
"TUW-228620-ref5";"31,25";"22,22";"21,43"
"TUW-228620-ref6";"25,00";"9,09";"9,09"
"TUW-228620-ref8";"41,67";"16,67";"16,67"
"TUW-228620-ref9";"37,50";"15,00";"15,00"
"TUW-228620-ref10";"25,00";"9,09";"9,09"
"TUW-228620-ref12";"0,00";"0,00";"0,00"
"TUW-228620-ref13";"25,00";"9,09";"9,09"
"TUW-228620-ref14";"25,00";"9,09";"9,09"
"TUW-228620-ref16";"50,00";"16,67";"16,67"
"TUW-228620-ref18";"25,00";"11,11";"11,11"
"TUW-228620-ref19";"37,50";"18,75";"16,67"
"TUW-228620-ref20";"25,00";"9,09";"9,09"
"TUW-228620-ref21";"41,67";"18,52";"18,52"
"TUW-228620-ref22";"60,00";"27,27";"27,27"
"TUW-228620-ref23";"25,00";"11,11";"11,11"
"TUW-228620-ref24";"25,00";"9,09";"9,09"
"TUW-228620-ref26";"0,00";"0,00";"0,00"
"TUW-228620-ref32";"0,00";"0,00";"0,00"
"TUW-228620-ref33";"73,33";"40,74";"40,74"
"TUW-228620-ref36";"60,00";"27,27";"27,27"
"TUW-228620-ref37";"37,50";"15,00";"15,00"
"TUW-228620-ref38";"70,00";"63,64";"63,64"
"TUW-228620-ref39";"60,00";"27,27";"27,27"
"TUW-228620-ref40";"37,50";"13,64";"13,64"
"TUW-228620-ref41";"25,00";"10,00";"10,00"
"TUW-228620-ref42";"29,17";"10,61";"9,72"
"TUW-228620-ref43";"37,50";"15,00";"15,00"
"TUW-228620-ref44";"37,50";"16,67";"16,67"
"TUW-228620-ref45";"35,00";"17,50";"15,91"
"TUW-233317-ref10";"85,71";"66,67";"66,67"
"TUW-233317-ref11";"88,89";"80,00";"80,00"
"TUW-233317-ref12";"80,00";"57,14";"57,14"
"TUW-233317-ref13";"87,50";"70,00";"70,00"
"TUW-233317-ref14";"88,89";"80,00";"80,00"
"TUW-233657-ref13";"83,33";"62,50";"62,50"
"TUW-236120-ref1";"50,00";"20,00";"16,67"
"TUW-236120-ref2";"66,67";"40,00";"33,33"
"TUW-236120-ref4";"33,33";"20,00";"20,00"
"TUW-236120-ref5";"50,00";"25,00";"25,00"
"TUW-236120-ref8";"33,33";"11,11";"11,11"
"TUW-236120-ref10";"33,33";"14,29";"14,29"
"TUW-236120-ref11";"50,00";"28,57";"25,00"
"TUW-236120-ref15";"50,00";"33,33";"28,57"
"TUW-236120-ref16";"50,00";"33,33";"28,57"
"TUW-236120-ref19";"33,33";"14,29";"14,29"
"TUW-237297-ref6";"80,00";"40,00";"40,00"
"TUW-237297-ref7";"50,00";"50,00";"33,33"
"TUW-240858-ref10";"88,89";"80,00";"80,00"
"TUW-240858-ref11";"71,43";"62,50";"62,50"
"TUW-240858-ref12";"71,43";"62,50";"62,50"
"TUW-240858-ref13";"88,89";"80,00";"80,00"
"TUW-245336-ref1";"88,89";"80,00";"80,00"
"TUW-245336-ref2";"85,71";"66,67";"66,67"
"TUW-245336-ref3";"85,71";"66,67";"66,67"
"TUW-245336-ref4";"88,89";"80,00";"80,00"
"TUW-245336-ref5";"97,78";"88,00";"88,00"
"TUW-245336-ref6";"87,50";"77,78";"77,78"
"TUW-245336-ref7";"82,14";"71,88";"71,88"
"TUW-245336-ref8";"85,71";"75,00";"75,00"
"TUW-245336-ref9";"80,00";"53,33";"53,33"
"TUW-245336-ref10";"50,00";"37,50";"33,33"
"TUW-245336-ref11";"95,24";"74,07";"74,07"
"TUW-245336-ref12";"84,38";"75,00";"67,50"
"TUW-245336-ref13";"89,29";"79,17";"78,57"
"TUW-245336-ref14";"73,33";"52,38";"45,83"
"TUW-245336-ref15";"57,14";"50,00";"50,00"
"TUW-245336-ref16";"78,57";"55,00";"55,00"
"TUW-245336-ref17";"95,83";"76,67";"76,67"
"TUW-245336-ref18";"50,00";"33,33";"28,57"
"TUW-245336-ref19";"87,04";"78,33";"71,21"
"TUW-245336-ref20";"84,62";"63,46";"63,46"
"TUW-245336-ref21";"91,11";"82,50";"82,22"
"TUW-245336-ref22";"83,33";"62,50";"62,50"
"TUW-245336-ref23";"50,00";"33,33";"28,57"
"TUW-245799-ref1";"100,00";"71,43";"71,43"
"TUW-245799-ref2";"100,00";"81,82";"81,82"
"TUW-245799-ref3";"66,67";"58,33";"48,57"
"TUW-245799-ref4";"80,00";"57,14";"57,14"
"TUW-245799-ref5";"75,00";"60,00";"60,00"
"TUW-245799-ref6";"80,00";"57,14";"50,00"
"TUW-245799-ref7";"37,50";"35,71";"26,67"
"TUW-247301-ref1";"95,83";"85,19";"85,19"
"TUW-247301-ref2";"100,00";"88,89";"88,89"
"TUW-247301-ref3";"60,00";"50,00";"42,86"
"TUW-247301-ref4";"100,00";"83,33";"83,33"
"TUW-247301-ref5";"80,00";"57,14";"57,14"
"TUW-247301-ref6";"85,71";"75,00";"75,00"
"TUW-247301-ref7";"85,71";"75,00";"75,00"
"TUW-247741-ref7";"50,00";"11,11";"11,11"
"TUW-247741-ref16";"33,33";"16,67";"16,67"
"TUW-247741-ref18";"33,33";"9,09";"9,09"
"TUW-247743-ref11";"66,67";"50,00";"44,44"
"TUW-247743-ref12";"85,71";"60,00";"60,00"
"TUW-247743-ref13";"66,67";"44,44";"44,44"
"TUW-251544-ref2";"50,00";"40,00";"33,33"
"TUW-251544-ref7";"33,33";"14,29";"14,29"
"TUW-251544-ref10";"33,33";"20,00";"16,67"
"TUW-252847-ref4";"25,00";"12,50";"11,11"
"TUW-252847-ref6";"33,33";"12,50";"12,50"
"TUW-252847-ref8";"25,00";"12,50";"11,11"
"TUW-252847-ref12";"33,33";"9,52";"11,43"
"TUW-255712-ref1";"80,00";"44,44";"44,44"
"TUW-255712-ref4";"55,56";"16,67";"16,67"
"TUW-255712-ref19";"33,33";"10,00";"10,00"
"TUW-255712-ref20";"25,00";"10,00";"10,00"
"TUW-255712-ref23";"25,00";"10,00";"10,00"
"TUW-255712-ref25";"40,00";"20,00";"20,00"
"TUW-257397-ref10";"87,50";"77,78";"77,78"
"TUW-257397-ref11";"71,43";"55,56";"55,56"
"TUW-257397-ref12";"90,00";"81,82";"81,82"
"TUW-257397-ref13";"77,78";"70,00";"63,64"
"TUW-257397-ref14";"88,89";"72,73";"72,73"
"TUW-257397-ref15";"75,00";"75,00";"66,67"
"TUW-257397-ref16";"88,89";"66,67";"66,67"
"TUW-257397-ref17";"80,00";"66,67";"66,67"
"TUW-257397-ref18";"40,00";"28,57";"25,00"
"TUW-257397-ref19";"85,71";"66,67";"66,67"
"TUW-257397-ref20";"50,00";"37,50";"33,33"
"TUW-257397-ref21";"60,00";"54,55";"50,00"
"TUW-257397-ref22";"87,50";"77,78";"77,78"
"TUW-257397-ref23";"77,78";"77,78";"70,00"
"TUW-257397-ref24";"90,00";"81,82";"81,82"
"TUW-257397-ref25";"88,89";"80,00";"80,00"
"TUW-257397-ref26";"85,71";"60,00";"60,00"
"TUW-257397-ref27";"83,33";"41,67";"41,67"
"TUW-257397-ref28";"87,50";"63,64";"63,64"
"TUW-257397-ref29";"88,89";"72,73";"72,73"
"TUW-257870-ref1";"91,67";"78,57";"78,57"
"TUW-257870-ref2";"90,00";"85,00";"78,79"
