"File";"Precision";"Recall";"F1"
"TUW-140867-ref3";"0,00";"0,00";"0,00"
"TUW-140867-ref4";"0,00";"0,00";"0,00"
"TUW-140867-ref5";"0,00";"0,00";"0,00"
"TUW-140867-ref6";"0,00";"0,00";"0,00"
"TUW-140867-ref7";"0,00";"0,00";"0,00"
"TUW-140867-ref8";"0,00";"0,00";"0,00"
"TUW-140867-ref9";"0,00";"0,00";"0,00"
"TUW-140983-ref1";"0,00";"0,00";"0,00"
"TUW-140983-ref2";"0,00";"0,00";"0,00"
"TUW-140983-ref3";"0,00";"0,00";"0,00"
"TUW-141024-ref1";"0,00";"0,00";"0,00"
"TUW-141024-ref2";"0,00";"0,00";"0,00"
"TUW-141024-ref3";"0,00";"0,00";"0,00"
"TUW-141024-ref4";"0,00";"0,00";"0,00"
"TUW-141024-ref5";"0,00";"0,00";"0,00"
"TUW-141024-ref6";"0,00";"0,00";"0,00"
"TUW-141024-ref7";"0,00";"0,00";"0,00"
"TUW-141024-ref8";"0,00";"0,00";"0,00"
"TUW-141024-ref9";"0,00";"0,00";"0,00"
"TUW-141024-ref10";"0,00";"0,00";"0,00"
"TUW-141024-ref11";"0,00";"0,00";"0,00"
"TUW-141065-ref1";"0,00";"0,00";"0,00"
"TUW-141065-ref3";"0,00";"0,00";"0,00"
"TUW-141065-ref4";"0,00";"0,00";"0,00"
"TUW-141065-ref5";"0,00";"0,00";"0,00"
"TUW-141065-ref6";"0,00";"0,00";"0,00"
"TUW-141065-ref7";"0,00";"0,00";"0,00"
"TUW-141065-ref8";"0,00";"0,00";"0,00"
"TUW-141065-ref9";"0,00";"0,00";"0,00"
"TUW-141065-ref12";"0,00";"0,00";"0,00"
"TUW-141065-ref13";"0,00";"0,00";"0,00"
"TUW-141065-ref14";"0,00";"0,00";"0,00"
"TUW-141121-ref1";"0,00";"0,00";"0,00"
"TUW-141121-ref2";"0,00";"0,00";"0,00"
"TUW-141121-ref3";"0,00";"0,00";"0,00"
"TUW-141121-ref4";"0,00";"0,00";"0,00"
"TUW-141121-ref5";"0,00";"0,00";"0,00"
"TUW-141121-ref6";"0,00";"0,00";"0,00"
"TUW-141140-ref1";"0,00";"0,00";"0,00"
"TUW-141140-ref2";"0,00";"0,00";"0,00"
"TUW-141140-ref3";"0,00";"0,00";"0,00"
"TUW-141140-ref4";"0,00";"0,00";"0,00"
"TUW-141140-ref5";"0,00";"0,00";"0,00"
"TUW-141140-ref6";"0,00";"0,00";"0,00"
"TUW-141140-ref7";"0,00";"0,00";"0,00"
"TUW-141140-ref8";"0,00";"0,00";"0,00"
"TUW-141336-ref1";"0,00";"0,00";"0,00"
"TUW-141336-ref2";"0,00";"0,00";"0,00"
"TUW-141336-ref3";"0,00";"0,00";"0,00"
"TUW-141336-ref4";"0,00";"0,00";"0,00"
"TUW-141336-ref5";"0,00";"0,00";"0,00"
"TUW-141336-ref6";"0,00";"0,00";"0,00"
"TUW-141336-ref7";"0,00";"0,00";"0,00"
"TUW-141336-ref8";"0,00";"0,00";"0,00"
"TUW-141336-ref9";"0,00";"0,00";"0,00"
"TUW-141336-ref10";"0,00";"0,00";"0,00"
"TUW-141336-ref11";"0,00";"0,00";"0,00"
"TUW-141336-ref12";"0,00";"0,00";"0,00"
"TUW-141336-ref13";"0,00";"0,00";"0,00"
"TUW-141336-ref14";"0,00";"0,00";"0,00"
"TUW-141618-ref1";"0,00";"0,00";"0,00"
"TUW-141618-ref2";"0,00";"0,00";"0,00"
"TUW-141618-ref3";"0,00";"0,00";"0,00"
"TUW-141618-ref4";"0,00";"0,00";"0,00"
"TUW-141618-ref5";"0,00";"0,00";"0,00"
"TUW-141618-ref6";"0,00";"0,00";"0,00"
"TUW-141618-ref7";"0,00";"0,00";"0,00"
"TUW-141618-ref8";"0,00";"0,00";"0,00"
"TUW-141618-ref9";"0,00";"0,00";"0,00"
"TUW-141618-ref10";"0,00";"0,00";"0,00"
"TUW-141618-ref11";"0,00";"0,00";"0,00"
"TUW-141618-ref12";"0,00";"0,00";"0,00"
"TUW-141618-ref13";"0,00";"0,00";"0,00"
"TUW-141618-ref14";"0,00";"0,00";"0,00"
"TUW-141618-ref15";"0,00";"0,00";"0,00"
"TUW-141618-ref17";"0,00";"0,00";"0,00"
"TUW-141618-ref18";"0,00";"0,00";"0,00"
"TUW-141618-ref19";"0,00";"0,00";"0,00"
"TUW-141618-ref20";"0,00";"0,00";"0,00"
"TUW-141618-ref21";"0,00";"0,00";"0,00"
"TUW-141618-ref22";"0,00";"0,00";"0,00"
"TUW-141618-ref23";"0,00";"0,00";"0,00"
"TUW-141618-ref24";"0,00";"0,00";"0,00"
"TUW-141618-ref25";"0,00";"0,00";"0,00"
"TUW-141618-ref26";"0,00";"0,00";"0,00"
"TUW-141618-ref27";"0,00";"0,00";"0,00"
"TUW-141618-ref28";"0,00";"0,00";"0,00"
"TUW-141618-ref29";"0,00";"0,00";"0,00"
"TUW-141618-ref30";"0,00";"0,00";"0,00"
"TUW-141618-ref31";"0,00";"0,00";"0,00"
"TUW-141618-ref32";"0,00";"0,00";"0,00"
"TUW-141618-ref33";"0,00";"0,00";"0,00"
"TUW-141618-ref35";"0,00";"0,00";"0,00"
"TUW-141618-ref36";"0,00";"0,00";"0,00"
"TUW-141618-ref37";"0,00";"0,00";"0,00"
"TUW-169511-ref1";"0,00";"0,00";"0,00"
"TUW-169511-ref2";"0,00";"0,00";"0,00"
"TUW-169511-ref3";"0,00";"0,00";"0,00"
"TUW-169511-ref4";"0,00";"0,00";"0,00"
"TUW-169511-ref5";"0,00";"0,00";"0,00"
"TUW-169511-ref6";"0,00";"0,00";"0,00"
"TUW-174216-ref1";"0,00";"0,00";"0,00"
"TUW-174216-ref2";"0,00";"0,00";"0,00"
"TUW-174216-ref3";"0,00";"0,00";"0,00"
"TUW-174216-ref4";"0,00";"0,00";"0,00"
"TUW-174216-ref5";"0,00";"0,00";"0,00"
"TUW-174216-ref6";"0,00";"0,00";"0,00"
"TUW-174216-ref7";"0,00";"0,00";"0,00"
"TUW-174216-ref8";"0,00";"0,00";"0,00"
"TUW-174216-ref10";"0,00";"0,00";"0,00"
"TUW-174216-ref11";"0,00";"0,00";"0,00"
"TUW-174216-ref12";"0,00";"0,00";"0,00"
"TUW-174216-ref13";"0,00";"0,00";"0,00"
"TUW-174216-ref14";"0,00";"0,00";"0,00"
"TUW-174216-ref15";"0,00";"0,00";"0,00"
"TUW-174216-ref16";"0,00";"0,00";"0,00"
"TUW-174216-ref18";"0,00";"0,00";"0,00"
"TUW-174216-ref20";"0,00";"0,00";"0,00"
"TUW-174216-ref21";"0,00";"0,00";"0,00"
"TUW-174216-ref23";"0,00";"0,00";"0,00"
"TUW-174216-ref24";"0,00";"0,00";"0,00"
"TUW-174216-ref25";"0,00";"0,00";"0,00"
"TUW-176087-ref1";"0,00";"0,00";"0,00"
"TUW-176087-ref2";"0,00";"0,00";"0,00"
"TUW-176087-ref3";"0,00";"0,00";"0,00"
"TUW-176087-ref4";"0,00";"0,00";"0,00"
"TUW-176087-ref5";"0,00";"0,00";"0,00"
"TUW-176087-ref6";"0,00";"0,00";"0,00"
"TUW-176087-ref7";"0,00";"0,00";"0,00"
"TUW-176087-ref8";"0,00";"0,00";"0,00"
"TUW-176087-ref9";"0,00";"0,00";"0,00"
"TUW-176087-ref10";"0,00";"0,00";"0,00"
"TUW-176087-ref11";"0,00";"0,00";"0,00"
"TUW-176087-ref12";"0,00";"0,00";"0,00"
"TUW-176087-ref13";"0,00";"0,00";"0,00"
"TUW-176087-ref14";"0,00";"0,00";"0,00"
"TUW-177140-ref1";"0,00";"0,00";"0,00"
"TUW-177140-ref2";"0,00";"0,00";"0,00"
"TUW-177140-ref3";"0,00";"0,00";"0,00"
"TUW-177140-ref4";"0,00";"0,00";"0,00"
"TUW-177140-ref5";"0,00";"0,00";"0,00"
"TUW-177140-ref6";"0,00";"0,00";"0,00"
"TUW-177140-ref7";"0,00";"0,00";"0,00"
"TUW-177140-ref8";"0,00";"0,00";"0,00"
"TUW-177140-ref9";"0,00";"0,00";"0,00"
"TUW-177140-ref10";"0,00";"0,00";"0,00"
"TUW-177140-ref11";"0,00";"0,00";"0,00"
"TUW-177140-ref12";"0,00";"0,00";"0,00"
"TUW-177140-ref13";"0,00";"0,00";"0,00"
"TUW-177140-ref14";"0,00";"0,00";"0,00"
"TUW-177140-ref15";"0,00";"0,00";"0,00"
"TUW-179146-ref1";"0,00";"0,00";"0,00"
"TUW-179146-ref2";"0,00";"0,00";"0,00"
"TUW-179146-ref3";"0,00";"0,00";"0,00"
"TUW-179146-ref4";"0,00";"0,00";"0,00"
"TUW-179146-ref5";"0,00";"0,00";"0,00"
"TUW-179146-ref6";"0,00";"0,00";"0,00"
"TUW-179146-ref7";"0,00";"0,00";"0,00"
"TUW-179146-ref8";"0,00";"0,00";"0,00"
"TUW-179146-ref9";"0,00";"0,00";"0,00"
"TUW-179146-ref10";"0,00";"0,00";"0,00"
"TUW-179146-ref11";"0,00";"0,00";"0,00"
"TUW-179146-ref12";"0,00";"0,00";"0,00"
"TUW-179146-ref13";"0,00";"0,00";"0,00"
"TUW-179146-ref14";"0,00";"0,00";"0,00"
"TUW-179146-ref15";"0,00";"0,00";"0,00"
"TUW-179146-ref16";"0,00";"0,00";"0,00"
"TUW-179146-ref17";"0,00";"0,00";"0,00"
"TUW-179146-ref18";"0,00";"0,00";"0,00"
"TUW-180162-ref1";"0,00";"0,00";"0,00"
"TUW-180162-ref2";"0,00";"0,00";"0,00"
"TUW-180162-ref3";"0,00";"0,00";"0,00"
"TUW-180162-ref4";"0,00";"0,00";"0,00"
"TUW-180162-ref5";"0,00";"0,00";"0,00"
"TUW-180162-ref6";"0,00";"0,00";"0,00"
"TUW-180162-ref9";"0,00";"0,00";"0,00"
"TUW-180162-ref10";"0,00";"0,00";"0,00"
"TUW-180162-ref11";"0,00";"0,00";"0,00"
"TUW-180162-ref12";"0,00";"0,00";"0,00"
"TUW-180162-ref13";"0,00";"0,00";"0,00"
"TUW-180162-ref14";"0,00";"0,00";"0,00"
"TUW-180162-ref15";"0,00";"0,00";"0,00"
"TUW-180162-ref17";"0,00";"0,00";"0,00"
"TUW-180162-ref18";"0,00";"0,00";"0,00"
"TUW-180162-ref19";"0,00";"0,00";"0,00"
